epoch,train_loss,val_loss,map50
50,3.514168164904974,3.75800416408441,0.14555381923328242
51,3.4878989646793794,3.8101956019034753,
52,3.4641380383701397,3.827495758350079,
53,3.454126094759201,3.6485573328458347,
54,3.407488191449964,3.8206293430083837,
55,3.3977448572063076,3.631860681069203,
56,3.367842433075187,3.6160125824121327,
57,3.348931415660961,3.61649952790676,
58,3.3348900360490363,3.6233723774934425,
59,3.3077531634150326,3.6245123667594714,
60,3.2877279506226764,3.5494980934338694,0.17665416932140943
61,3.2786539217680115,3.6339760376856876,
62,3.25415241580212,3.672411105571649,
63,3.214031328105558,3.47046225804549,
64,3.2034162213903596,3.516874221655039,
65,3.197337585986811,3.538850127122341,
66,3.163552560401239,3.6257108449935913,
67,3.1722562451160092,3.5760559424375877,
68,3.1353812880497642,3.549311537009019,
69,3.124203564117314,3.637891106116466,
70,3.1028094816391993,3.473391349499042,0.19479987988015637
71,3.0913864397174144,3.4021196334789963,
72,3.0729695655204154,3.4680622143623157,
73,3.065777506147112,3.396944834635808,
74,3.032228892374223,3.4036167584932766,
75,3.0130443904390667,3.390053684894855,
76,3.0138269556995523,3.2963120631682568,
77,2.989504168852876,3.4933559619463406,
78,2.9698402439765488,3.4307131247642713,
79,2.9500309679959273,3.408323260454031,
80,2.9306554131526283,3.2900613913169274,0.21476668750256067
81,2.9269339485978527,3.28794566484598,
82,2.9034876878657396,3.6064707040786743,
83,2.901125009455736,3.2726676036150026,
84,2.8816874708448137,3.2753411653714304,
85,2.8499995833658343,3.21853445432125,
86,2.853617759284826,3.27066991573725,
87,2.815089295729707,3.2633439852641177,
88,2.8103396786686075,3.479824118125133,
89,2.8013412298843208,3.2132680935737414,
90,2.7992503560187734,3.2560169788507314,0.2332127770408988
91,2.7692990436517135,3.2866981274042373,
92,2.7545408093330943,3.315277548936697,
93,2.73681120752828,3.1506488567743545,
94,2.736830173772274,3.1892317013862805,
95,2.7096666272542653,3.2631252942941127,
96,2.6958849802900926,3.302810027049138,
97,2.6918718773425776,3.1867993489289894,
98,2.664778250985164,3.300846582803971,
99,2.655415333836235,3.235410445775741,
100,2.6399829152928356,3.4979401429494223,0.2170591990929097
101,2.6295904887689128,3.2563217939474645,
102,2.6314063960520917,3.1513051008566833,
103,2.6163534128527846,3.2134844676042214,
104,2.5989777820911186,3.1497248258346167,
105,2.5845428926143867,3.1405206399086194,
106,2.574391733725559,3.1990484518882556,
107,2.570306420326233,3.0738108372076964,
108,2.5586240471099795,3.1866830709653025,
109,2.5398333482300455,3.0721240043640137,
110,2.51893075046392,3.138215657992241,0.26059952517971396
111,2.5153166235183657,2.998058474980868,
112,2.4010946405440223,2.9174044957527747,
113,2.375497395467574,2.949616254904331,
114,2.3609701731030084,2.9572631059548793,
115,2.335273856822128,2.9366166530511317,
116,2.335054445450831,2.9255744218826294,
117,2.306187707484919,2.917073048078097,
118,2.3161962906826417,2.9330371893369236,
119,2.3062125375372102,2.9820713996887207,
120,2.2969591106687273,2.9639139695045276,0.30070132156834006
121,2.293795058165738,2.917414802771348,
122,2.266386474421586,2.922428867755792,
123,2.2580065579948276,2.90447408419389,
124,2.2040488945471273,2.858850888716869,
125,2.1838522555745246,2.857019522251227,
126,2.1731594796346423,2.850311257900336,
127,2.1681190047945296,2.8364793765239225,
128,2.167874772116024,2.854011575380961,
129,2.1594255743799984,2.855711823854691,
130,2.145289440412779,2.837201109299293,0.3111026072874665
131,2.1323090395872195,2.844806793408516,
132,2.15046802128604,2.8310426565317006,
133,2.1302673526712366,2.8534747881767077,
134,2.122195304130495,2.8470456783588114,
135,2.1199483876062635,2.838359771630703,
136,2.1158143622534618,2.837246289620033,
137,2.1129131915486457,2.8707494154954567,
138,2.096954232017046,2.8415872745024853,
139,2.102000800799219,2.832954920255221,
140,2.095234433196226,2.858342653665787,0.3124171581119299
141,2.090453691003866,2.825100593077831,
142,2.0941607160457774,2.8545401768806653,
143,2.107500726651961,2.821264169155023,
144,2.0712152627444174,2.8250001271565757,
145,2.0642409315440644,2.826156056844271,
146,2.05543767531406,2.815659449650691,
147,2.044248508210348,2.807614063605284,
148,2.042259109986795,2.807748100696466,
149,2.0492930398484455,2.8098759681750565,
150,2.033389750594798,2.815450280140608,0.3181461488828063
151,2.0362996663826314,2.803176137117239,
152,2.0387158136110046,2.8102021553577523,
153,2.042153017401235,2.8072692186404495,
154,2.0367764450868586,2.812278524423257,
155,2.0320254863459173,2.802994116758689,
156,2.021683060984814,2.8120778768490524,
157,2.026281427232455,2.8048767309922438,
158,2.040398883083152,2.8128042557300668,
159,2.0277412181655414,2.8141783598141794,
160,2.0233645733719166,2.817745878146245,0.3211759921163321
161,2.028401265273223,2.808403357481345,
162,2.009939597380207,2.802817152096675,
163,2.014263089559253,2.8078018793692956,
164,2.0084516882436154,2.804633088600941,
165,2.0104008139790714,2.804667054078518,
166,2.0160667850244,2.808034973266797,
167,2.018281859320563,2.8123918435512443,
168,2.0127902748962168,2.8072784497187686,
169,2.0187265316031615,2.8163443131324573,
170,2.0167578421964607,2.8097043954409084,0.31876256903633476
