epoch,train_loss,val_loss,map50
212,1.9260157006127494,2.26933630154683,
213,1.9084789219049874,2.2701778411865234,
214,1.9153139236811045,2.2655896911254296,
215,1.898006692816392,2.2563319206237793,
216,1.9077209620862394,2.2687545602138224,
217,1.9024476176523333,2.2562695741653442,
218,1.8983315781736927,2.255587379137675,
219,1.8992704728395322,2.2564614354035792,
220,1.9015365171616603,2.260530636860774,0.4168096471577883
221,1.902518690322817,2.2549200531763907,
222,1.8850328153624958,2.2512183632606115,
223,1.891132573823671,2.2494808389590335,
224,1.8793654800842168,2.2464208006858826,
225,1.8913618818673388,2.251012383363186,
226,1.8818527745464133,2.2571197870450144,
227,1.8946835308921843,2.2532575099896164,
228,1.881121447187593,2.251297637438163,
229,1.8798439152912745,2.247495385316702,
230,1.8813429555377446,2.2479391953884025,0.4197312206029892
231,1.8767956127071013,2.24521890664712,
232,1.8790763657985967,2.2433416751714854,
233,1.8666694086030644,2.254152536392212,
234,1.8737695134284413,2.2428402503331504,
235,1.875193196374017,2.2543651186502895,
236,1.8695966290691184,2.2488554884225893,
237,1.859265383145984,2.239271643834236,
238,1.8671911204643692,2.245012397949512,
239,1.8633117786245457,2.238473271712279,
240,1.8601991140704357,2.232784260541965,0.4172611255198717
241,1.858460549221996,2.2352430789898605,
242,1.8574480347651772,2.243982793428959,
243,1.8694153043754314,2.23934697952026,
244,1.8635137615056572,2.239004495816353,
245,1.848000050971867,2.2341370506164355,
246,1.857910427807841,2.2396822036840978,
247,1.8620758852903447,2.2360161130244913,
248,1.8475636777730522,2.2404721532112513,
249,1.8579303210306353,2.2424020308714647,
250,1.8559018603623143,2.2323706425153294,0.4180637374520302
